CVE_ID,PublishTime,ModifyTime,Report,CVSSV3,AttackVector,AttackComplexity,PrivilegesRequired,UserInteraction,Scope,ConfidentialityImpact,IntegrityImpact,AvailabilityImpact
CVE-2013-5106,2020-02-12T22:15Z,2024-11-21T01:57Z,A Code Execution vulnerability exists in select.py when using python-mode 2012-12-19.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5112,2020-01-31T14:15Z,2024-11-21T01:57Z,Evernote before 5.5.1 has insecure PIN storage,4.6,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-5113,2020-01-31T15:15Z,2024-11-21T01:57Z,LastPass prior to 2.5.1 has an insecure PIN implementation.,6.8,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5114,2020-01-31T15:15Z,2024-11-21T01:57Z,LastPass prior to 2.5.1 allows secure wipe bypass.,6.1,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-5116,2020-01-31T15:15Z,2024-11-21T01:57Z,Evernote prior to 5.5.1 has insecure password change,7.1,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-5122,2020-01-07T14:15Z,2024-11-21T01:57Z,"Cisco Linksys Routers EA2700, EA3500, E4200, EA4500: A bug can cause an unsafe TCP port to open which leads to unauthenticated access",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5123,2019-11-05T22:15Z,2024-11-21T01:57Z,"The mirroring support (-M, --use-mirrors) in Python Pip before 1.5 uses insecure DNS querying and authenticity checks which allows attackers to perform man-in-the-middle attacks.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-5212,2020-02-14T00:15Z,2024-11-21T01:57Z,Cross-site Scripting (XSS) in EasyXDM before 2.4.18 allows remote attackers to inject arbitrary web script or html via the easyxdm.swf file.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5223,2013-11-19T04:50Z,2024-12-20T03:55Z,"Multiple cross-site scripting (XSS) vulnerabilities in D-Link DSL-2760U Gateway (Rev. E1) allow remote authenticated users to inject arbitrary web script or HTML via the (1) ntpServer1 parameter to sntpcfg.cgi, username parameter to (2) ddnsmngr.cmd or (3) todmngr.tod, (4) TodUrlAdd parameter to urlfilter.cmd, (5) appName parameter to scprttrg.cmd, (6) fltName in an add action or (7) rmLst parameter in a remove action to scoutflt.cmd, (8) groupName parameter to portmapcfg.cmd, (9) snmpRoCommunity parameter to snmpconfig.cgi, (10) fltName parameter to scinflt.cmd, (11) PolicyName in an add action or (12) rmLst parameter in a remove action to prmngr.cmd, (13) ippName parameter to ippcfg.cmd, (14) smbNetBiosName or (15) smbDirName parameter to samba.cgi, or (16) wlSsid parameter to wlcfg.wl.",5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5391,2018-04-27T16:29Z,2024-11-21T01:57Z,"IBM Worklight Consumer and Enterprise Editions 5.0.x before 5.0.6 Fix Pack 2 and 6.0.x before 6.0.0 Fix Pack 2, and Mobile Foundation Consumer and Enterprise Editions 5.0.x before 5.0.6 Fix Pack 2 and 6.0.0 Fix Pack 2 make it easier for attackers to defeat cryptographic protection mechanisms by leveraging improper initialization of the pseudo random number generator (PRNG) in Android and use of the Java Cryptography Architecture (JCA) by a Worklight program. IBM X-Force ID: 87128.",5.3,NETWORK,HIGH,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-5461,2018-04-27T16:29Z,2024-11-21T01:57Z,"IBM Endpoint Manager for Remote Control 9.0.0 and 9.0.1 and Tivoli Remote Control 5.1.2 store multiple hashes of partial passwords, which makes it easier for remote attackers to decrypt passwords by leveraging access to the hashes. IBM X-Force ID: 88309.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5571,2020-01-07T14:15Z,2024-11-21T01:57Z,HMailServer 5.3.x and prior: Memory Corruption which could cause DOS,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-5582,2020-02-11T19:15Z,2024-11-21T01:57Z,"Ammyy Admin 3.2 and earlier stores the client ID at a fixed memory location, which might make it easier for user-assisted remote attackers to bypass authentication by running a local program that extracts a field from the AA_v3.2.exe file.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5594,2020-02-18T13:15Z,2024-11-21T01:57Z,Mozilla Firefox before 25 allows modification of anonymous content of pluginProblem.xml binding,4.3,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE
CVE-2013-5609,2013-12-11T15:55Z,2024-11-21T01:57Z,"Multiple unspecified vulnerabilities in the browser engine in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 allow remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5613,2013-12-11T15:55Z,2024-11-21T01:57Z,"Use-after-free vulnerability in the PresShell::DispatchSynthMouseMove function in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via vectors involving synthetic mouse movement, related to the RestyleManager::GetHoverGeneration function.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5615,2013-12-11T15:55Z,2024-11-21T01:57Z,"The JavaScript implementation in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 does not properly enforce certain typeset restrictions on the generation of GetElementIC typed array stubs, which has unspecified impact and remote attack vectors.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5616,2013-12-11T15:55Z,2024-11-21T01:57Z,"Use-after-free vulnerability in the nsEventListenerManager::HandleEventSubType function in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 allows remote attackers to execute arbitrary code or cause a denial of service (heap memory corruption) via vectors related to mListeners event listeners.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5618,2013-12-11T15:55Z,2024-11-21T01:57Z,"Use-after-free vulnerability in the nsNodeUtils::LastRelease function in the table-editing user interface in the editor component in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 allows remote attackers to execute arbitrary code by triggering improper garbage collection.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5637,2020-01-07T17:15Z,2024-11-21T01:57Z,PQI AirCard has persistent XSS,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5638,2020-01-07T17:15Z,2024-11-21T01:57Z,Transcend WiFiSD 1.8 has persistent XSS,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5653,2017-03-07T15:59Z,2024-11-21T01:57Z,"The getenv and filenameforall functions in Ghostscript 9.10 ignore the ""-dSAFER"" argument, which allows remote attackers to read data via a crafted postscript file.",5.5,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE
CVE-2013-5654,2019-02-15T21:29Z,2024-11-21T01:57Z,Vulnerability in YingZhi Python Programming Language v1.9 allows arbitrary anonymous uploads to the phone's storage,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-5656,2020-01-07T17:15Z,2024-11-21T01:57Z,FuzeZip 1.0.0.131625 has a Local Buffer Overflow vulnerability,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5657,2020-01-07T17:15Z,2024-11-21T01:57Z,AultWare pwStore 2010.8.30.0 has DoS via an empty HTTP request,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-5658,2020-01-07T17:15Z,2024-11-21T01:57Z,AultWare pwStore 2010.8.30.0 has XSS,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5659,2020-01-27T15:15Z,2024-11-21T01:57Z,Wiz 5.0.3 has a user mode write access violation,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-5661,2019-11-05T19:15Z,2024-11-21T01:57Z,Cache Poisoning issue exists in DNS Response Rate Limiting.,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-5687,2020-02-14T00:15Z,2024-11-21T01:57Z,RiskNet Acquirer before hotfix 6.0 b7+ADHOC-443 ApplicationServiceBean contains a service information disclosure.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-5743,2019-12-11T19:15Z,2024-11-21T01:58Z,"Multiple SQL injection vulnerabilities in Zabbix 1.8.x before 1.8.18rc1, 2.0.x before 2.0.9rc1, and 2.1.x before 2.1.7.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5945,2020-02-11T12:15Z,2024-11-21T01:58Z,"Multiple SQL injection vulnerabilities in D-Link DSR-150 with firmware before 1.08B44; DSR-150N with firmware before 1.05B64; DSR-250 and DSR-250N with firmware before 1.08B44; and DSR-500, DSR-500N, DSR-1000, and DSR-1000N with firmware before 1.08B77 allow remote attackers to execute arbitrary SQL commands via the password to (1) the login.authenticate function in share/lua/5.1/teamf1lualib/login.lua or (2) captivePortal.lua.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-5978,2019-12-11T19:15Z,2024-11-21T01:58Z,Multiple cross-site scripting (XSS) vulnerabilities in products.php in the Cart66 Lite plugin before 1.5.1.15 for WordPress allow remote attackers to inject arbitrary web script or HTML via the (1) Product name or (2) Price description fields via a request to wp-admin/admin.php. NOTE: This issue may only cross privilege boundaries if used in combination with CVE-2013-5977.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-5988,2020-02-11T18:15Z,2024-11-21T01:58Z,A Cross-site Scripting (XSS) vulnerability exists in the All in One SEO Pack plugin before 2.0.3.1 for WordPress via the Search parameter.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6014,2013-10-28T22:55Z,2024-11-21T01:58Z,"Juniper Junos 10.4 before 10.4S15, 11.4 before 11.4R9, 11.4X27 before 11.4X27.44, 12.1 before 12.1R7, 12.1X44 before 12.1X44-D20, 12.1X45 before 12.1X45-D15, 12.2 before 12.2R6, 12.3 before 12.3R3, 13.1 before 13.1R3, and 13.2 before 13.2R1, when Proxy ARP is enabled on an unnumbered interface, allows remote attackers to perform ARP poisoning attacks and possibly obtain sensitive information via a crafted ARP message.",9.3,ADJACENT_NETWORK,LOW,NONE,NONE,CHANGED,HIGH,NONE,HIGH
CVE-2013-6022,2020-02-12T22:15Z,2024-11-21T01:58Z,"A Cross-Site Scripting (XSS) vulnerability exists in Tiki Wiki CMG Groupware 11.0 via the id paraZeroClipboard.swf, which could let a remote malicious user execute arbitrary code.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6049,2017-10-20T18:29Z,2024-11-21T01:58Z,"apt-listbugs before 0.1.10 creates temporary files insecurely, which allows attackers to have unspecified impact via unknown vectors.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6056,2020-01-27T15:15Z,2024-11-21T01:58Z,OSSIM before 4.3.3.1 has tele_compress.php path traversal vulnerability,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-6225,2020-01-13T14:15Z,2024-11-21T01:58Z,LiveZilla 5.0.1.4 has a Remote Code Execution vulnerability,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6231,2020-01-10T14:15Z,2024-11-21T01:58Z,SpagoBI before 4.1 has Privilege Escalation via an error in the AdapterHTTP script,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6234,2019-11-22T19:15Z,2024-11-21T01:58Z,"Unrestricted file upload vulnerability in the Worksheet designer in SpagoBI before 4.1 allows remote authenticated users to execute arbitrary code by uploading a file with an executable extension, then accessing it via a direct request to the file in an unspecified directory, aka ""XSS File Upload.""",8.0,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6236,2020-02-12T16:15Z,2024-11-21T01:58Z,IZON IP 2.0.2: hard-coded password vulnerability,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6239,2019-11-22T19:15Z,2024-11-21T01:58Z,Cross-site scripting (XSS) vulnerability in the photo gallery model in Exis Contexis before 2.0 allows remote attackers to inject arbitrary web script or HTML via the image parameter in a detail action.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6242,2020-01-02T19:15Z,2024-11-21T01:58Z,Cross-site scripting (XSS) vulnerability in the frontend in Open-Xchange (OX) AppSuite 6.22.3 before 6.22.3-rev5 and 6.22.4 before 6.22.4-rev12 allows remote attackers to inject arbitrary web script or HTML via the subject of an email. NOTE: the vulnerabilities related to the body of the email and the publication name were SPLIT from this CVE ID because they affect different sets of versions.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6272,2018-05-02T15:29Z,2024-11-21T01:58Z,"The NotificationBroadcastReceiver class in the com.android.phone process in Google Android 4.1.1 through 4.4.2 allows attackers to bypass intended access restrictions and consequently make phone calls to arbitrary numbers, send mmi or ussd codes, or hangup ongoing calls via a crafted application.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6275,2019-11-05T19:15Z,2024-11-21T01:58Z,Multiple CSRF issues in Horde Groupware Webmail Edition 5.1.2 and earlier in basic.php.,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2013-6276,2021-08-09T18:15Z,2024-11-21T01:58Z,QNAP F_VioCard 2312 and F_VioGate 2308 have hardcoded entries in authorized_keys files. NOTE: 1. All active models are not affected. The last affected model was EOL since 2010. 2. The legacy authorization mechanism is no longer adopted in all active models,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6277,2020-02-13T23:15Z,2024-11-21T01:58Z,QNAP VioCard 300 has hardcoded RSA private keys.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-6295,2020-02-18T17:15Z,2024-11-21T01:58Z,PrestaShop 1.5.5 vulnerable to privilege escalation via a Salesman account via upload module,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6358,2020-01-23T15:15Z,2024-11-21T01:59Z,PrestaShop 1.5.5 allows remote authenticated attackers to execute arbitrary code by uploading a crafted profile and then accessing it in the module/ directory.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6360,2020-02-13T23:15Z,2024-11-21T01:59Z,TRENDnet TS-S402 has a backdoor to enable TELNET.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-6362,2020-02-13T23:15Z,2024-11-21T01:59Z,Xerox ColorCube and WorkCenter devices in 2013 had hardcoded FTP and shell user accounts.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6364,2019-11-05T14:15Z,2024-11-21T01:59Z,Horde Groupware Webmail Edition has CSRF and XSS when saving search as a virtual address book,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6365,2019-11-05T14:15Z,2024-11-21T01:59Z,Horde Groupware Web mail 5.1.2 has CSRF with requests to change permissions,5.3,NETWORK,HIGH,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2013-6430,2020-01-10T14:15Z,2024-11-21T01:59Z,"The JavaScriptUtils.javaScriptEscape method in web/util/JavaScriptUtils.java in Spring MVC in Spring Framework before 3.2.2 does not properly escape certain characters, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a (1) line separator or (2) paragraph separator Unicode character or (3) left or (4) right angle bracket.",5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6446,2017-03-23T20:59Z,2024-11-21T01:59Z,"The JobHistory Server in Cloudera CDH 4.x before 4.6.0 and 5.x before 5.0.0 Beta 2, when using MRv2/YARN with HTTP authentication, allows remote authenticated users to obtain sensitive job information by leveraging failure to enforce job ACLs.",3.1,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-6451,2020-01-28T15:15Z,2024-11-21T01:59Z,"Cross-site scripting (XSS) vulnerability in MediaWiki 1.19.9 before 1.19.10, 1.2x before 1.21.4, and 1.22.x before 1.22.1 allows remote attackers to inject arbitrary web script or HTML via unspecified CSS values.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6455,2020-01-28T15:15Z,2024-11-21T01:59Z,"The CentralAuth extension for MediaWiki before 1.19.10, 1.2x before 1.21.4, and 1.22.x before 1.22.1 allows remote attackers to obtain usernames via vectors related to writing the names to the DOM of a page.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-6460,2019-11-05T15:15Z,2024-11-21T01:59Z,Nokogiri gem 1.5.x has Denial of Service via infinite loop when parsing XML documents,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH
CVE-2013-6461,2019-11-05T15:15Z,2024-11-21T01:59Z,Nokogiri gem 1.5.x and 1.6.x has DoS while parsing XML entities by failing to apply limits,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH
CVE-2013-6465,2017-12-19T19:29Z,2024-11-21T01:59Z,Multiple cross-site scripting (XSS) vulnerabilities in JBPM KIE Workbench 6.0.x allow remote authenticated users to inject arbitrary web script or HTML via vectors related to task name html inputs.,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6495,2019-12-11T14:15Z,2024-11-21T01:59Z,JBossWeb Bayeux has reflected XSS,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6647,2017-04-11T19:59Z,2024-11-21T01:59Z,A use-after-free in AnimationController::endAnimationUpdate in Google Chrome.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6648,2017-04-13T17:59Z,2024-11-21T01:59Z,SkRegion::setPath in Skia allows remote attackers to cause a denial of service (crash).,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-6662,2017-04-13T17:59Z,2024-11-21T01:59Z,Google Chrome caches TLS sessions before certificate validation occurs.,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2013-6671,2013-12-11T15:55Z,2024-11-21T01:59Z,"The nsGfxScrollFrameInner::IsLTR function in Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 allows remote attackers to execute arbitrary code via crafted use of JavaScript code for ordered list elements.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6673,2013-12-11T15:55Z,2024-11-21T01:59Z,"Mozilla Firefox before 26.0, Firefox ESR 24.x before 24.2, Thunderbird before 24.2, and SeaMonkey before 2.23 do not recognize a user's removal of trust from an EV X.509 certificate, which makes it easier for man-in-the-middle attackers to spoof SSL servers in opportunistic circumstances via a valid certificate that is unacceptable to the user.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-6681,2020-02-12T16:15Z,2024-11-21T01:59Z,Tube Map Live Underground for Android before 3.0.22 has an Information Disclosure Vulnerability,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-6739,2018-04-27T16:29Z,2024-11-21T01:59Z,IBM SPSS Modeler before 16 on UNIX allows remote authenticated users to bypass intended access restrictions via an SSO token. IBM X-Force ID: 89855.,5.4,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE
CVE-2013-6772,2020-01-23T15:15Z,2024-11-21T01:59Z,Splunk before 5.0.4 lacks X-Frame-Options which can allow Clickjacking,4.3,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE
CVE-2013-6773,2020-01-23T15:15Z,2024-11-21T01:59Z,Splunk 5.0.3 has an Unquoted Service Path in Windows for Universal Forwarder which can allow an attacker to escalate privileges,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6785,2020-01-23T15:15Z,2024-11-21T01:59Z,Directory traversal vulnerability in url_redirect.cgi in Supermicro IPMI before SMT_X9_315 allows authenticated attackers to read arbitrary files via the url_name parameter.,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-6792,2020-01-23T15:15Z,2024-11-21T01:59Z,Google Android prior to 4.4 has an APK Signature Security Bypass Vulnerability,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6811,2019-11-22T18:15Z,2024-11-21T01:59Z,"Multiple cross-site request forgery (CSRF) vulnerabilities in the D-Link DSL-6740U gateway (Rev. H1) allow remote attackers to hijack the authentication of administrators for requests that change administrator credentials or enable remote management services to (1) Custom Services in Port Forwarding, (2) Port Triggering Entries, (3) URL Filters in Parental Control, (4) Print Server settings, (5) QoS Queue Setup, or (6) QoS Classification Entries.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6876,2018-04-06T17:29Z,2024-11-21T01:59Z,"The (1) pty_init_terminal and (2) pipe_init_terminal functions in main.c in s3dvt 0.2.2 and earlier allows local users to gain privileges by leveraging setuid permissions and usage of bash 4.3 and earlier.  NOTE: this vulnerability was fixed with commit ad732f00b411b092c66a04c359da0f16ec3b387, but the version number was not changed.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6878,2019-11-22T19:15Z,2024-11-21T01:59Z,Cross-site scripting (XSS) vulnerability in the Mijosoft MijoSearch component 2.0.4 and earlier for Joomla! allows remote attackers to inject arbitrary web script or HTML via the query parameter to component/mijosearch/search.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6879,2019-11-22T19:15Z,2024-11-21T01:59Z,"The Mijosoft MijoSearch component 2.0.1 and earlier for Joomla! allows remote attackers to obtain sensitive information via a request to component/mijosearch/search, which reveals the installation path in an error message.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-6880,2019-11-22T18:15Z,2024-11-21T01:59Z,Open redirect in proxy.php in FlashCanvas before 1.6 allows remote attackers to redirect users to arbitrary web sites and conduct cross-site scripting (XSS) attacks via the HTTP Referer header.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-6924,2017-10-11T12:29Z,2024-11-21T01:59Z,Seagate BlackArmor NAS devices with firmware sg2000-2000.1331 allow remote attackers to execute arbitrary commands via shell metacharacters in the ip parameter to backupmgt/getAlias.php.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-6927,2020-02-13T23:15Z,2024-11-21T01:59Z,Internet TRiLOGI Server (unknown versions) could allow a local user to bypass security and create a local user account.,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-7051,2020-02-04T14:15Z,2024-11-21T02:00Z,D-Link DIR-100 4.03B07: cli.cgi security bypass due to failure to check authentication parameters,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7052,2020-02-04T14:15Z,2024-11-21T02:00Z,D-Link DIR-100 4.03B07: security bypass via an error in the cliget.cgi script,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7053,2020-02-04T14:15Z,2024-11-21T02:00Z,D-Link DIR-100 4.03B07: cli.cgi CSRF,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7054,2020-02-04T14:15Z,2024-11-21T02:00Z,D-Link DIR-100 4.03B07: cli.cgi XSS,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-7055,2020-02-04T14:15Z,2024-11-21T02:00Z,D-Link DIR-100 4.03B07 has PPTP and poe information disclosure,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7062,2020-01-02T19:15Z,2024-11-21T02:00Z,"Multiple cross-site scripting (XSS) vulnerabilities in Zope, as used in Plone 3.3.x through 3.3.6, 4.0.x through 4.0.9, 4.1.x through 4.1.6, 4.2.x through 4.2.7, and 4.3 through 4.3.2, allow remote attackers to inject arbitrary web script or HTML via unspecified input in the (1) browser_id_manager or (2) OFS.Image method.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-7070,2019-12-31T20:15Z,2024-11-21T02:00Z,The handle_request function in lib/HTTPServer.pm in Monitorix before 3.3.1 allows remote attackers to execute arbitrary commands via shell metacharacters in the URI.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7071,2019-12-31T20:15Z,2024-11-21T02:00Z,Cross-site scripting (XSS) vulnerability in the handle_request function in lib/HTTPServer.pm in Monitorix before 3.4.0 allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-7087,2019-11-15T15:15Z,2024-11-21T02:00Z,ClamAV before 0.97.7 has WWPack corrupt heap memory,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7088,2019-11-15T15:15Z,2024-11-21T02:00Z,ClamAV before 0.97.7 has buffer overflow in the libclamav component,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-7089,2019-11-15T15:15Z,2024-11-21T02:00Z,ClamAV before 0.97.7: dbg_printhex possible information leak,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-7098,2020-02-13T23:15Z,2024-11-21T02:00Z,OpenConnect VPN client with GnuTLS before 5.02 contains a heap overflow if MTU is increased on reconnection.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
